id,naslov,zbirka,id_avtorja,avtor,ocena,stevilo_ocen,leto,glasovi
31378056,The Story of the Lafayette Escadrille: Told by its Commander,,2781499,Georges Thenault,3.79,162,1921,320
3945741,The Great Quest,,13734,Charles Boardman Hawes,2.79,56,1921,265
1290494,Sight Unseen,,85587,Mary Roberts Rinehart,3.53,215,1921,522
16150515,The String Quartet,,6765,Virginia Woolf,3.42,154,1921,352
336021,The Primeval Forest,,47146,Albert Schweitzer,3.94,94,1921,360
972805,Ethics: Origin and Development,,34296,Pyotr Kropotkin,4.39,57,1921,313
294546,Back to Billabong,,170057,Mary Grant Bruce,4.15,143,1921,263
2151244,Theosophy: History of a Pseudo-Religion,,239177,René Guénon,3.88,32,1921,233
8353469,Captains of the Civil War: A Chronicle of the Blue and the Gray,,587740,William Charles Henry Wood,3.32,71,1921,238
18895467,Biblia,,5158478,Anonymous,4.38,277,1921,786
3030513,The Fifty-First Dragon,,106121,Heywood Broun,3.49,104,1921,204
286299,A Daughter of the Middle Border,,166093,Hamlin Garland,3.64,45,1921,226
19031618,The History of the Negro Church,,142122,Carter G. Woodson,4.27,30,1921,346
15712423,Her First Ball,,45712,Katherine Mansfield,3.17,126,1921,223
559055,How I Know God Answers Prayer,,306558,Rosalind Goforth,4.29,159,1921,326
12845812,Psychoanalysis and the Unconscious,,17623,D.H. Lawrence,3.68,19,1921,213
6591654,The Pleasures of Ignorance,,46890,Robert Lynd,4.05,21,1921,194
353822,Castles in the Air,,2893961,Emmuska Orczy,3.42,83,1921,328
453289,Tom Swift and His Electric Rifle,Tom Swift Sr,6580481,Victor Appleton,3.69,131,1921,283
11156523,"The Gospel of Luke, An Exposition",,33370,Charles R. Erdman,4.19,48,1921,201
1952579,Confessions of a Hooligan,,887400,Sergei Yesenin,4.49,89,1921,197
1929234,Introduction to Analysis of the Infinite: Book I,,186483,Leonhard Euler,4.1,20,1921,187
9533096,If Winter Comes,,2316538,A.S.M. Hutchinson,3.58,52,1921,254
4935211,The Last of the Vikings,,290267,Johan Bojer,4.18,158,1921,356
547863,Maida's Little House,,301037,Inez Haynes Irwin,4.16,96,1921,209
1691400,"A History of Greek Mathematics, Volume I: From Thales to Euclid",,15390582,Thomas Little Heath,4.0,34,1921,190
2340556,Wordsworth's Poetry and Prose,,64845,William Wordsworth,4.18,111,1921,280
18908807,Mystery Ranch,,1523813,Arthur Chapman,3.44,109,1921,199
643036,Ecstatic Confessions: The Heart of Mysticism,,29357,Martin Buber,4.13,39,1921,202
1906494,King of the Golden City,,18851256,Mary Loyola,4.77,86,1921,211
11300831,The Boy Scouts Book Of Campfire Stories,,712350,Franklin K. Mathiews,3.45,66,1921,208
1835913,The Flaming Forest,,66979,James Oliver Curwood,3.87,130,1921,230
583837,Health Guide,,5810891,Mahatma Gandhi,3.56,80,1921,307
2165622,More Tish,,85587,Mary Roberts Rinehart,4.01,121,1921,293
13276170,The Complete Four Just Men,,81433,Edgar Wallace,3.95,84,1921,275
23452607,A Son of the Middle Border & A Daughter of the Middle Border,,166093,Hamlin Garland,3.86,73,1921,160
9512806,History of Art,,409648,Élie Faure,4.2,30,1921,214
18996776,Applied Psychology for Nurses,,3120864,Mary F. Porter,3.58,40,1921,164
11704082,General Description of the Types,,38285,C.G. Jung,4.42,12,1921,158
19179667,The Works of Edna St. Vincent Millay (6 Books With Active Table of Contents),,33998,Edna St. Vincent Millay,4.74,31,1921,155
858000,The Nō Plays of Japan: An Anthology,,4069,Arthur Waley,3.91,80,1921,277
9599261,The Thing From the Lake,,8262836,Eleanor M. Ingram,3.5,121,1921,225
783173,Bones In London,,81433,Edgar Wallace,3.38,120,1921,346
4901896,Joanna Godden,,544170,Sheila Kaye-Smith,3.93,42,1921,186
23639,A Middle English Reader and Vocabulary,,13338,Kenneth Sisam,4.02,41,1921,203
7942561,The Circle - A Comedy in Three Acts,,4176632,W. Somerset Maugham,3.39,88,1921,203
7015495,The First P. G. Wodehouse Omnibus,,7963,P.G. Wodehouse,4.55,67,1921,145
22752795,The Voyage: Short Story,,45712,Katherine Mansfield,3.1,67,1921,147
185075,Hymen,,26807,H.D.,3.83,93,1921,234
1966701,Van Loon's Geography,,57921,Hendrik Willem van Loon,4.1,49,1921,169
2520623,Dimsie Goes to School,,253250,Dorita Fairlie Bruce,4.06,54,1921,148
3360828,The Mentality of Apes,,1010053,Wolfgang Köhler,3.42,12,1921,140
2515230,Mazli,,49,Johanna Spyri,3.86,86,1921,237
165272,Mysticism Sacred and Profane: An Inquiry into Some Varieties of Praeternatural Experience,,1634840,R.C. Zaehner,3.52,25,1921,137
1877493,Fire-Tongue,,90779,Sax Rohmer,3.14,96,1921,308
51869858,The Ponson Case,,277192,Freeman Wills Crofts,3.66,146,1921,310
1528614,Dangerous Ages,,112402,Rose Macaulay,3.92,61,1921,230
725610,A History of the Protestant Reformation in England and Ireland,,142509,William Cobbett,4.18,33,1921,162
840426,Alexandra Kollontai On Women's Liberation,,3440144,Aleksandra Kollontai,4.0,10,1921,128
15712433,Life of Ma Parker,,45712,Katherine Mansfield,3.66,85,1921,129
1192937,The Founding of New England,,580393,James Truslow Adams,3.86,7,1921,142
4003687,The Mystery of the Charity of Joan of Arc,,5449971,Charles Péguy,4.13,23,1921,149
2729055,The Girls of the Abbey School,The Abbey Girls,1040549,Elsie J. Oxenham,4.05,44,1921,120
6480061,The Girls,,86241,Edna Ferber,3.7,40,1921,133
10625023,She Trilogy,,4633123,H. Rider Haggard,4.4,75,1921,174
2020358,Introduction to Mythology (Myths and Legends Series),,224276,Lewis Spence,3.42,31,1921,150
8613193,The Songs of António Botto,,3059657,António Botto,4.05,60,1921,165
2611771,Others' Paradise,,357857,Paul Leppin,3.62,47,1921,131
2481160,Helen of the Old House,,135841,Harold Bell Wright,3.81,85,1921,181
8195510,Seaton's Aunt,,1126,Walter de la Mare,3.41,63,1921,124
1280897,The Law of the Four Just Men,,81433,Edgar Wallace,3.51,75,1921,186
13237122,Tender Shoots,,102903,Paul Morand,3.38,40,1921,133
1605413,Messer Marco Polo,,958600,Donn Byrne,3.41,44,1921,162
551639,Philostratus: Lives of the Sophists. Eunapius: Lives of the Philosophers,,302826,Philostratus,4.18,17,1921,104
15712437,Marriage a la Mode,,45712,Katherine Mansfield,3.48,90,1921,147
106532,A Little Maid of Old New York,,61684,Alice Turner Curtis,3.82,40,1921,105
52036,Siddhartha,,1113469,Hermann Hesse,4.03,584888,1922,996108
338798,Ulysses,,5144,James Joyce,3.73,111322,1922,399188
144974,The Velveteen Rabbit,,83846,Margery Williams Bianco,4.29,222063,1922,338189
4708,The Beautiful and Damned,,3190,F. Scott Fitzgerald,3.75,44308,1922,139721
747746,The Curious Case of Benjamin Button,,3190,F. Scott Fitzgerald,3.55,48002,1922,101471
34080,The Waste Land,,18540,T.S. Eliot,4.11,42845,1922,95873
333538,The Castle,,5223,Franz Kafka,3.96,44772,1922,111006
49596,The Secret Adversary,Tommy and Tuppence,123715,Agatha Christie,3.85,41844,1922,76956
169718,Babbitt,,7330,Sinclair Lewis,3.67,21186,1922,45396
3077,The Enchanted April,,2098,Elizabeth von Arnim,3.93,17456,1922,41977
158446,Captain Blood,,82608,Rafael Sabatini,4.17,14601,1922,30450
57936,Seven Pillars of Wisdom: A Triumph,,2875209,T.E. Lawrence,3.92,8412,1922,28547
48503,The Worst Journey in the World,,27180,Apsley Cherry-Garrard,4.17,6286,1922,23369
27839637,Olağanüstü Bir Gece,,25573,Stefan Zweig,4.01,11461,1922,23082
325416,The Voyages of Doctor Dolittle,Doctor Dolittle,70762,Hugh Lofting,4.0,15931,1922,22922
636802,Çalıkuşu,,3044063,Reşat Nuri Güntekin,4.3,12039,1922,22445
2325390,"The Wasteland, Prufrock and Other Poems",,18540,T.S. Eliot,4.18,10235,1922,21499
225396,Jacob's Room,,6765,Virginia Woolf,3.54,8315,1922,22195
1333202,The Red House Mystery,,81466,A.A. Milne,3.66,7984,1922,20067
543137,One of Ours,,881203,Willa Cather,3.9,7092,1922,17926
188087,The Garden Party and Other Stories,,45712,Katherine Mansfield,3.86,6849,1922,18569
53111,Duino Elegies,,7906,Rainer Maria Rilke,4.43,7171,1922,16587
33297733,Amok Koşucusu,,25573,Stefan Zweig,4.03,9107,1922,17155
13624,The Worm Ouroboros,,1378543,E.R. Eddison,3.71,4155,1922,16929
25383991,Bilinmeyen Bir Kadının Mektubu,,25573,Stefan Zweig,4.14,23582,1922,40491
497195,Ideas and Opinions,,9810,Albert Einstein,4.18,3659,1922,18101
778267,Pădurea spânzuraţilor,,409285,Liviu Rebreanu,4.01,7456,1922,12201
144896,The Enormous Room,,10547,E.E. Cummings,3.74,2060,1922,12351
143475,"The Diamond as Big as the Ritz, and Other Stories",,3190,F. Scott Fitzgerald,3.89,5996,1922,12165
40378,The Chessmen of Mars,Barsoom,10885,Edgar Rice Burroughs,3.83,7069,1922,12817
174852,The Man Who Knew Too Much,,7014283,G.K. Chesterton,3.6,5936,1922,16104
702817,Tales of the Jazz Age,,3190,F. Scott Fitzgerald,3.92,6228,1922,17684
1544564,Алые паруса,,797834,Alexander Grin,3.9,8520,1922,10941
560932,"Complete Works of Swami Vivekananda, 9 Vols.",,80592,Swami Vivekananda,4.58,1879,1922,10849
189598,History and Class Consciousness: Studies in Marxist Dialectics,,4461334,György Lukács,4.04,3108,1922,8881
344230,The Glimpses of the Moon,,16,Edith Wharton,3.85,3089,1922,9739
156871,Christianity and Liberalism,,90762,J. Gresham Machen,4.24,4109,1922,8538
742811,Just William,Just William,95840,Richmal Crompton,4.06,4894,1922,8031
34082,The Waste Land and Other Writings,,18540,T.S. Eliot,4.21,3412,1922,7611
432342,Diary of a Drug Fiend,,3948,Aleister Crowley,3.68,3093,1922,7788
1122054,My Life And Work,,203714,Henry Ford,4.2,3237,1922,10547
3302841,The Curious Case of Benjamin Button and Other Jazz Age Stories,,3190,F. Scott Fitzgerald,3.57,3817,1922,8569
1227457,Hudson Taylor,,4693730,James Hudson Taylor,4.33,3912,1922,6469
136026,Economy and Society: An Outline of Interpretive Sociology,,42041,Max Weber,4.12,1259,1922,6278
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,,973,Euripides,4.21,3421,1922,5831
6662279,Herbert West: Reanimator,,9494,H.P. Lovecraft,3.86,4440,1922,6465
718477,A Short History of the World,,880695,H.G. Wells,3.87,1921,1922,8061
154244,Socialism: An Economic and Sociological Analysis,,46766,Ludwig von Mises,4.33,1082,1922,5293
920442,Public Opinion,,74615,Walter Lippmann,3.97,947,1922,5365
6219,The Cross,Kristin Lavransdatter,4203,Sigrid Undset,4.3,2270,1922,4823
161651,Emily Post's Etiquette,,89758,Peggy Post,4.15,2335,1922,9167
17329076,Letter from an Unknown Woman and Other Stories,,25573,Stefan Zweig,4.23,1939,1922,4193
17579,Little House in the Ozarks: The Rediscovered Writings,,5300,Laura Ingalls Wilder,4.2,1920,1922,3925
815356,Winter Dreams,,3190,F. Scott Fitzgerald,3.81,2098,1922,4134
1448481,The Diamond as Big as the Ritz,,3190,F. Scott Fitzgerald,3.67,2517,1922,4877
770674,The Adventures of Sally,,7963,P.G. Wodehouse,3.78,2782,1922,4546
279246,Political Theology: Four Chapters on the Concept of Sovereignty,,162542,Carl Schmitt,3.92,1251,1922,3771
8132998,In a Grove,,5775185,Ryūnosuke Akutagawa,4.17,1621,1922,3478
252127,The Gentleman from San Francisco and Other Stories,,14167341,Ivan Alekseyevich Bunin,4.02,1744,1922,3452
582280,The Hairy Ape,,7680,Eugene O';Neill,3.39,2145,1922,3568
63169,El banquero anarquista,,7816,Fernando Pessoa,3.8,4829,1922,8347
25167837,The Garden Party,,45712,Katherine Mansfield,3.69,1501,1922,2994
28395,Remembrance of Things Past: Volume II - The Guermantes Way & Cities of the Plain,,233619,Marcel Proust,4.52,1025,1922,2948
1127851,Miss Mapp,Lucia,13479797,E.F. Benson,4.15,1993,1922,3443
1983755,The Life and Death of Harriett Frean,,2380330,May Sinclair,3.56,807,1922,2920
898737,The Clicking of Cuthbert,,7963,P.G. Wodehouse,3.94,1905,1922,3056
3946814,Investigations of a Dog,,5223,Franz Kafka,3.14,1988,1922,5292
21801326,La música de Erich Zann,,9494,H.P. Lovecraft,3.95,2145,1922,2992
428287,Krakatit,,439723,Karel Čapek,3.76,1518,1922,2489
1087048,Aaron's Rod,,17623,D.H. Lawrence,3.14,614,1922,2383
953226,The Girl on the Boat,,7963,P.G. Wodehouse,3.82,2257,1922,3953
184421,Eugenics and Other Evils: An Argument Against the Scientifically Organized State,,7014283,G.K. Chesterton,4.02,676,1922,2604
54525,The Triumph of the Scarlet Pimpernel,,2893961,Emmuska Orczy,3.99,669,1922,1975
6905595,Sename dvare,,2176592,Šatrijos Ragana,3.32,1122,1922,1772
785371,Lady into Fox,,10380,David Garnett,3.69,1281,1922,3008
167425,Trilce,,97436,César Vallejo,4.32,865,1922,1819
12118,Henry IV,,7702,Luigi Pirandello,3.89,1064,1922,2169
638561,Kabumpo in Oz,,33936,Ruth Plumly Thompson,4.03,931,1922,1569
330077,The Maimed,,139517,Hermann Ungar,3.86,587,1922,1846
8804,The Burgess Animal Book for Children,,5732,Thornton W. Burgess,4.28,735,1922,2198
492243,Claudine's House,,51575,Colette,3.75,488,1922,1891
8319129,Celephaïs,,9494,H.P. Lovecraft,3.37,1085,1922,1573
1152397,Cecily Parsley's Nursery Rhymes,,11593,Beatrix Potter,3.71,761,1922,1461
28430665,The Lark,,7935185,E. Nesbit,3.82,480,1922,1731
13515,Pictor's Metamorphoses and Other Fantasies,,1113469,Hermann Hesse,3.79,600,1922,1434
50186,Novels and Stories 1920–1922: This Side of Paradise / Flappers and Philosophers / The Beautiful and Damned / Tales of the Jazz Age,,3190,F. Scott Fitzgerald,4.28,638,1922,1313
11184888,The Book of American Negro Poetry,,29617,James Weldon Johnson,4.21,378,1922,1303
11081076,The Children's Bible,,2813982,Henry A. Sherman,3.95,370,1922,1222
258637,Zoo or Letters Not About Love,,3948807,Victor Shklovsky,4.11,445,1922,1584
18455366,The Mystery of the Hidden Room,,1527361,Marion Harvey,3.72,682,1922,1396
90840,Rootabaga Stories,,16380,Carl Sandburg,4.11,627,1922,1807
2271807,More William,Just William,95840,Richmal Crompton,4.25,1043,1922,1601
148345,Baal,,26853,Bertolt Brecht,3.63,737,1922,1388
321496,The Old Maid: The 'Fifties,,16,Edith Wharton,3.9,764,1922,1713
6958125,The Horse Dealer's Daughter,,17623,D.H. Lawrence,3.36,470,1922,974
365879,Huntingtower,Dickson McCunn,3073,John Buchan,3.86,626,1922,1369
18163529,Cocaine,,370144,Pitigrilli,3.81,370,1922,1125
1659471,"The Decline of the West, Vol 2: Perspectives of World History",,88483,Oswald Spengler,4.44,228,1922,1120
12748773,The Doll's House,,45712,Katherine Mansfield,3.63,384,1922,938
12205292,The Fly,,45712,Katherine Mansfield,3.54,418,1922,846
15626,My Sister - Life,,7902,Boris Pasternak,4.2,193,1922,817
887834,On A Chinese Screen,,4176632,W. Somerset Maugham,3.71,350,1922,899
3075730,What I Saw in America,,7014283,G.K. Chesterton,3.81,269,1922,1065
854310,The Crimson Circle,,81433,Edgar Wallace,3.7,393,1922,983
1050948,Makropoulos Secret,,439723,Karel Čapek,4.05,670,1922,1067
8187887,Free Thought and Official Propaganda,,17854,Bertrand Russell,4.39,322,1922,1026
1931948,The Problem with Thor Bridge,,2448,Arthur Conan Doyle,3.76,553,1922,860
854274,The Angel of Terror,,81433,Edgar Wallace,3.53,498,1922,1099
1184486,The Methodology of the Social Sciences,,42041,Max Weber,3.91,154,1922,668
600278,The Breaking Point,,85587,Mary Roberts Rinehart,3.69,368,1922,892
773525,The Story of Utopias,,51834,Lewis Mumford,3.87,172,1922,724
140161,Basic Concepts in Sociology,,42041,Max Weber,3.6,161,1922,801
12484260,A Hunger Artist and Other Stories,,5223,Franz Kafka,3.84,242,1922,583
1552623,Further Adventures of Lad,,41141,Albert Payson Terhune,4.35,394,1922,636
245716,The Sisters,The Ordeal,1255971,Aleksey Nikolayevich Tolstoy,4.11,376,1922,1167
24171216,The Evil Shepherd,,620801,E. Phillips Oppenheim,3.64,126,1922,553
612627,Haircut and Other Stories,,273838,Ring Lardner,4.02,179,1922,473
8331447,La Garçonne,,2800918,Victor Margueritte,3.64,104,1922,495
8545560,"The Book of Talismans, Amulets and Zodiacal Gems",,28042,William    Thomas,3.52,134,1922,427
804498,Don Rodriguez: Chronicles of Shadow Valley,,9172,Lord Dunsany,3.98,250,1922,607
3197743,Essays on the Gita,,5867530,Sri Aurobindo,4.57,108,1922,453
752942,Blacky the Crow,,5732,Thornton W. Burgess,4.03,270,1922,572
750470,Futility: Novel,,4463522,William Gerhardie,3.58,184,1922,602
13644385,Porcelain and Pink,,3190,F. Scott Fitzgerald,3.4,200,1922,438
1573441,The City of Fire,,28671,Grace Livingston Hill,4.0,420,1922,907
18369560,Tales of Lonely Trails,,18134,Zane Grey,3.6,167,1922,488
1011952,The Trees of Pride,,7014283,G.K. Chesterton,3.7,228,1922,618
13509131,A Proposal to Cicely,,18067,Georgette Heyer,3.61,106,1922,455
11125990,The Trail of Conflict,,2911018,Emilie Loring,3.96,409,1922,782
12232266,"Przez kraj ludzi, zwierząt i bogów",,673129,Ferdynand Antoni Ossendowski,3.94,495,1922,1187
2395564,Artistry of the Mentally Ill: A Contribution to the Psychology and Psychopathology of Configuration,,1070339,Hans Prinzhorn,4.47,43,1922,507
4885209,The Judge,,8111,Rebecca West,3.56,93,1922,659
3151496,At the Bay,,45712,Katherine Mansfield,3.67,340,1922,671
1608116,The Head of the House of Coombe,,2041,Frances Hodgson Burnett,3.75,180,1922,579
6609125,Nachtmahr: Strange Tales,,297340,Hanns Heinz Ewers,4.32,71,1922,375
961591,Iconostasis,,4465616,Pavel A. Florenskij,4.34,127,1922,449
471944,Robin,,2041,Frances Hodgson Burnett,3.6,144,1922,569
282446,Man and Crisis,,36647,José Ortega y Gasset,3.95,76,1922,332
404952,Geography and Plays,,9325,Gertrude Stein,4.22,139,1922,403
2256063,"The Bobbsey Twins at the County Fair (Bobbsey Twins, 15)",,133257,Laura Lee Hope,3.93,214,1922,472
6355989,Proserpine and Midas,,11139,Mary Wollstonecraft Shelley,3.07,104,1922,476
1347162,Realm Of The Dead,,952807,Hyakken Uchida,3.53,77,1922,321
184449,1905,,65974,Leon Trotsky,4.25,88,1922,352
938949,The Haunted Woman,,29974,David  Lindsay,3.72,167,1922,439
6243900,The Five Jars,,2995925,M.R. James,3.53,256,1922,522
351888,"A History Of Indian Philosophy, Volume I",,201825,Surendranath Dasgupta,3.75,91,1922,548
194692,A Thousand and One Afternoons in Chicago,,113541,Ben Hecht,3.92,171,1922,652
955150,The Adventures of Telemachus,,29677,Louis Aragon,3.69,85,1922,331
2492240,The Negro in Our History (1922),,142122,Carter G. Woodson,4.11,19,1922,306
2382310,The Pivot of Civilization,,264856,Margaret Sanger,2.71,68,1922,410
1988386,Kai Lung's Golden Hours,Kai Lung,92718,Ernest Bramah,4.04,151,1922,439
35959994,"A Note of Explanation: An Undiscovered Story from Queen Mary's Dollhouse (Historical Stories, Stories from Famous Authors, Literary Books)",,3904620,Vita Sackville-West,4.09,162,1922,513
6418438,All About Coffee,,2908058,William H. Ukers,3.58,141,1922,524
4495288,The Driver,,98382,Garet Garrett,4.01,143,1922,311
